Variety,Subgroup,Family,ISO639,Glottolog_id,AIATSISCode,StdLangID,StdLanguageName,OriginalForm,PhonemicisedIPA,Std_Gloss,Author,OriginalGloss,OriginalPofSpeech,Latitude,Longitude,Reconstruction_Form,Reconstruction_Level,Reconstruction_Gloss,Reconstruction_Notes
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjilngin(pa),cilŋin(pa),dew,"Valiquette, Hillaire amd Anthony Peile",dew,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjilyarrkarra,ciʎarkara,yellow,"Valiquette, Hillaire amd Anthony Peile",light-coloured (ref. to hair),Nstat,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjilykuntupuwa,ciʎkuntupuwa,sneeze,"Valiquette, Hillaire amd Anthony Peile",sneeze,V,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjilypu,ciʎpu,breast,"Valiquette, Hillaire amd Anthony Peile",breast(s),Mbod,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjilytji,ciʎci,sand,"Valiquette, Hillaire amd Anthony Peile",sand dune,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjina,cina,foot,"Valiquette, Hillaire amd Anthony Peile",foot,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjina,cina,root,"Valiquette, Hillaire amd Anthony Peile",root,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjina karltapungka,cina kaɭtapuŋka,slow,"Valiquette, Hillaire amd Anthony Peile",slow,Adj,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kinti-kinti,kinti-kinti,"near, close by","Valiquette, Hillaire amd Anthony Peile",near,Adv,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjina munmurr-munmurr(pa),cina munmur-munmur(pa),slow,"Valiquette, Hillaire amd Anthony Peile",slow,Adj,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjina nyatjarn-nyatjarn(pa),cina ɲacaɳ-ɲacaɳ(pa),slow,"Valiquette, Hillaire amd Anthony Peile",slow,Adj,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjina tjarlu,cina caɭu,slow,"Valiquette, Hillaire amd Anthony Peile",slow,Adj,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjintil(pa),cintil(pa),navel,"Valiquette, Hillaire amd Anthony Peile",navel,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kintirr-kintirr(pa),kintir-kintir(pa),throat,"Valiquette, Hillaire amd Anthony Peile",throat,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kintirr-kintirr(pa),kintir-kintir(pa),neck,"Valiquette, Hillaire amd Anthony Peile",neck,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjintjily(pa),cinciʎ(pa),navel,"Valiquette, Hillaire amd Anthony Peile",navel,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjintjin(pa),cincin(pa),navel,"Valiquette, Hillaire amd Anthony Peile",navel,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjintjirr(pa),cincir(pa),breast,"Valiquette, Hillaire amd Anthony Peile",breast,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjintjurlu,cincuɭu,fruit,"Valiquette, Hillaire amd Anthony Peile",fruit,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kalparr(pa),kalpar(pa),neck,"Valiquette, Hillaire amd Anthony Peile",neck,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kalparr(pa),kalpar(pa),shoulder,"Valiquette, Hillaire amd Anthony Peile",shoulders,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjipul-tjipul(pa),cipul-cipul(pa),marrow,"Valiquette, Hillaire amd Anthony Peile",bone marrow,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjipurn-tjipurntjurra,cipuɳ-cipuɳcura,weak,"Valiquette, Hillaire amd Anthony Peile",become weak,Vi,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjira,ciɹa,fat (n),"Valiquette, Hillaire amd Anthony Peile",fat,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjiraparni,ciɹapaɳi,thin,"Valiquette, Hillaire amd Anthony Peile",thin,Adj,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjirliwa,ciɭiwa,root,"Valiquette, Hillaire amd Anthony Peile",root,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjirnmily(pa),ciɳmiʎ(pa),sweat,"Valiquette, Hillaire amd Anthony Peile",sweat,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjirnmily(pa),ciɳmiʎ(pa),dew,"Valiquette, Hillaire amd Anthony Peile",dew,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjirnta,ciɳta,bridge of nose,"Valiquette, Hillaire amd Anthony Peile",bridge of the nose,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjirntu,ciɳtu,sun,"Valiquette, Hillaire amd Anthony Peile",sun,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjirntu,ciɳtu,day,"Valiquette, Hillaire amd Anthony Peile",day,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjirrmily(pa),cirmiʎ(pa),sweat,"Valiquette, Hillaire amd Anthony Peile",sweat,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjirrmily(pa),cirmiʎ(pa),dew,"Valiquette, Hillaire amd Anthony Peile",dew,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kipil(pa),kipil(pa),coolamon,"Valiquette, Hillaire amd Anthony Peile","coolamon for food, water, digging",Ncom,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjirrpuwa,cirpuwa,urinate,"Valiquette, Hillaire amd Anthony Peile",urinate,Vi,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjirrtjirrpuwa,ciɹʈjirpuwa,urinate,"Valiquette, Hillaire amd Anthony Peile",urinate,Vi,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjitin-tjintin(pa),citin-cintin(pa),red ochre,"Valiquette, Hillaire amd Anthony Peile",red ochre,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjitji kanyila,cici kaɲila,swell,"Valiquette, Hillaire amd Anthony Peile",be pregnant,Vi,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjitji kutu-kutu,cici kutu-kutu,pregnant,"Valiquette, Hillaire amd Anthony Peile",pregnant (human or animal),Nstat,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjitjikurlu,cicikuɭu,pregnant,"Valiquette, Hillaire amd Anthony Peile",pregnant (human or animal),Nstat,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjitjipini-pini,cicipini-pini,nape,"Valiquette, Hillaire amd Anthony Peile","back of the neck, across which a small child is carried",Nbod,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kirlaki,kiɭaki,father's father,"Valiquette, Hillaire amd Anthony Peile",father's father,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjukurrku,cukurku,navel,"Valiquette, Hillaire amd Anthony Peile",navel,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjukurrmarra,cukurmara,dream (n),"Valiquette, Hillaire amd Anthony Peile",dream,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjukurrtjanu,cukuɹʈjanu,navel,"Valiquette, Hillaire amd Anthony Peile",navel,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjuku-tjuku,cuku-cuku,"near, close by","Valiquette, Hillaire amd Anthony Peile",near,Adv,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjuliwan(pa),culiwan(pa),thin,"Valiquette, Hillaire amd Anthony Peile",thin,Adj,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjulytjuly(pa),cuʎcuʎ(pa),big,"Valiquette, Hillaire amd Anthony Peile",big,Adj,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjulyulyarriwa,cuʎuʎariwa,grow,"Valiquette, Hillaire amd Anthony Peile",grow (ref. hair),Vi,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjulyuruyarra,cuʎuɹujara,turn around,"Valiquette, Hillaire amd Anthony Peile",turn around (while lying down),Vi,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjumala,cumala,dream (n),"Valiquette, Hillaire amd Anthony Peile",dream,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjuma-tjuma,cuma-cuma,dream (n),"Valiquette, Hillaire amd Anthony Peile",dream,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjungarni,cuŋaɳi,"right, proper","Valiquette, Hillaire amd Anthony Peile",proper,Nstat,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kirralpuwa,kiralpuwa,sneeze,"Valiquette, Hillaire amd Anthony Peile",sneeze,V,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjungurr(pa),cuŋur(pa),tobacco,"Valiquette, Hillaire amd Anthony Peile",tobacco,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjuntatarrka,cuntatarka,Emu,"Valiquette, Hillaire amd Anthony Peile",emu,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjuntjurn(pa),cuncuɳ(pa),navel,"Valiquette, Hillaire amd Anthony Peile",navel,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjuntutarriwa,cuntutariwa,grow,"Valiquette, Hillaire amd Anthony Peile",grow (ref. hair),Vi,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjuparn-tjuparn(pa),cupaɳ-cupaɳ(pa),weak,"Valiquette, Hillaire amd Anthony Peile",feeble,Adj,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjuputjurra,cupucura,sneeze,"Valiquette, Hillaire amd Anthony Peile",sneeze,V,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjuri,cuɹi,penis,"Valiquette, Hillaire amd Anthony Peile",penis,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjurlpu,cuɭpu,bird,"Valiquette, Hillaire amd Anthony Peile",bird (generic),N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjurni,cuɳi,belly,"Valiquette, Hillaire amd Anthony Peile",stomach,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjurni,cuɳi,belly,"Valiquette, Hillaire amd Anthony Peile",abdomen,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjurni kutju-kutju,cuɳi kucu-kucu,angry,"Valiquette, Hillaire amd Anthony Peile",angry,Adj,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjurni wilarriwa,cuɳi wilariwa,be upset,"Valiquette, Hillaire amd Anthony Peile",become upset,Vi,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjurni wutju,cuɳi wucu,hungry,"Valiquette, Hillaire amd Anthony Peile",hungry,Adj,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjurnikurlu,cuɳikuɭu,pregnant,"Valiquette, Hillaire amd Anthony Peile",pregnant,Adj,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kirti,kiʈi,itch,"Valiquette, Hillaire amd Anthony Peile",itchy,Vi,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjurnitjarra,cuɳicara,pregnant,"Valiquette, Hillaire amd Anthony Peile",pregnant,Adj,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjurnpurr(pa),cuɳpur(pa),hot,"Valiquette, Hillaire amd Anthony Peile",warm,Adj,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjurnta,cuɳta,ashes,"Valiquette, Hillaire amd Anthony Peile",ash,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjurntal(pa),cuɳtal(pa),rain,"Valiquette, Hillaire amd Anthony Peile",heavy rain,Vi,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjurntal(pa),cuɳtal(pa),cloud,"Valiquette, Hillaire amd Anthony Peile",clouds,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjurnti,cuɳti,cave,"Valiquette, Hillaire amd Anthony Peile",cave,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjurratja,curaca,tobacco,"Valiquette, Hillaire amd Anthony Peile",tobacco,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjurri,curi,faeces,"Valiquette, Hillaire amd Anthony Peile",excrement,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjurru,curu,thigh,"Valiquette, Hillaire amd Anthony Peile",thigh,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjurta,cuʈa,short,"Valiquette, Hillaire amd Anthony Peile",short,Adj,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjurtila,cuʈila,spear,"Valiquette, Hillaire amd Anthony Peile",hook spear onto spearthrower,Vt,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjurtirangu,cuʈiɹaŋu,rainbow,"Valiquette, Hillaire amd Anthony Peile",rainbow,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjurturl(pa),cuʈuɭ(pa),dust,"Valiquette, Hillaire amd Anthony Peile",dust,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjutulu,cutulu,dust,"Valiquette, Hillaire amd Anthony Peile",dust,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjuurl(pa),cuːɭ(pa),sand,"Valiquette, Hillaire amd Anthony Peile",sand dune,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kitji,kici,kiss,"Valiquette, Hillaire amd Anthony Peile",kiss,V,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tjuwari,cuwaɹi,penis,"Valiquette, Hillaire amd Anthony Peile",penis,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tuku,tuku,flat,"Valiquette, Hillaire amd Anthony Peile","flat (ref. feet, surface, land)",Nstat,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kitji,kici,bone,"Valiquette, Hillaire amd Anthony Peile",bone (generic),Nbod,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tumpa,tumpa,intestines,"Valiquette, Hillaire amd Anthony Peile",intestines,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tungkilarriwa,tuŋkilariwa,turn around,"Valiquette, Hillaire amd Anthony Peile",turn around (while lying down),Vi,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tungu-tungula,tuŋu-tuŋula,breathe,"Valiquette, Hillaire amd Anthony Peile",breathe,V,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tunytjuyarra,tuɲcujara,sleep,"Valiquette, Hillaire amd Anthony Peile",go to sleep,Vi,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tupurlti,tupuɭti,swim,"Valiquette, Hillaire amd Anthony Peile",swim,Vi,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tupurlti,tupuɭti,bathe,"Valiquette, Hillaire amd Anthony Peile",bathe (wash oneself),Vi,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tupurluti,tupuɭuti,swim,"Valiquette, Hillaire amd Anthony Peile",swim,Vi,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tupurluti,tupuɭuti,bathe,"Valiquette, Hillaire amd Anthony Peile",bathe,V,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tupurl(pa),tupuɭ(pa),swim,"Valiquette, Hillaire amd Anthony Peile",swimming,Vi,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tupu-tupu,tupu-tupu,sick,"Valiquette, Hillaire amd Anthony Peile",sick,Adj,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,turarl(pa),tuɹaɭ(pa),big,"Valiquette, Hillaire amd Anthony Peile",big,Adj,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kitji-kitji,kici-kici,armpit,"Valiquette, Hillaire amd Anthony Peile",armpit,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,turlpu,tuɭpu,heart,"Valiquette, Hillaire amd Anthony Peile",heart,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,turlpu ngawu,tuɭpu ŋawu,sick,"Valiquette, Hillaire amd Anthony Peile","sick (ref. to any kind of sickness, and not to a cardiac condition)",Nstat,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,turlpu yupunytju,tuɭpu jupuɲcu,hot,"Valiquette, Hillaire amd Anthony Peile",hot,Adj,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,turlpuwa,tuɭpuwa,break (intr),"Valiquette, Hillaire amd Anthony Peile",break,Vi,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,turlumuru,tuɭumuɹu,small,"Valiquette, Hillaire amd Anthony Peile",small,Adj,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,turrturr(pa),tuɹʈur(pa),Scorpion,"Valiquette, Hillaire amd Anthony Peile",scorpion (generic),Vi,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,turru,turu,bird,"Valiquette, Hillaire amd Anthony Peile",bird (generic),N,-20.51538798,128.041832,*tu:kurr,N/A,bug,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,turtu,tuʈu,red ochre,"Valiquette, Hillaire amd Anthony Peile",red ochre,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tutja,tuca,dry,"Valiquette, Hillaire amd Anthony Peile",dry (ref. the mouth of a starving person),Nstat,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kitjiwatji kanyila,kiciwaci kaɲila,kiss,"Valiquette, Hillaire amd Anthony Peile",to kiss,V,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tutjukarti,tucukaʈi,left,"Valiquette, Hillaire amd Anthony Peile",left side of body,Nbod,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tuurlyarra,tuːɭjara,break (intr),"Valiquette, Hillaire amd Anthony Peile",break,Vi,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tuurni,tuːɳi,above,"Valiquette, Hillaire amd Anthony Peile",up above,MSloc,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,tuurnnyany(pa),tuːɳɲaɲ(pa),eyebrow,"Valiquette, Hillaire amd Anthony Peile",eyebrow,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kaarlkaarlpungkuti,kaːɭkaːɭpuŋkuti,break (intr),"Valiquette, Hillaire amd Anthony Peile",break,Vi,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,waantju,waːncu,intestines,"Valiquette, Hillaire amd Anthony Peile","intestines, guts",N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,waarla,waːɭa,house,"Valiquette, Hillaire amd Anthony Peile",house,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,waarn(pa),waːɳ(pa),throat,"Valiquette, Hillaire amd Anthony Peile",throat,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,waarn(pa),waːɳ(pa),neck,"Valiquette, Hillaire amd Anthony Peile",neck,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,waarrakula,waːrakula,work,"Valiquette, Hillaire amd Anthony Peile",work,Vi,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,wakala,wakala,spear,"Valiquette, Hillaire amd Anthony Peile",spear,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,wakalpayi,wakalpaji,angry,"Valiquette, Hillaire amd Anthony Peile",angry,Adj,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,wakwak(pa),wakwak(pa),Crow,"Valiquette, Hillaire amd Anthony Peile",Australian crow,Ncom,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,walala,walala,cave,"Valiquette, Hillaire amd Anthony Peile",cave,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,walalyiti,walaʎiti,show,"Valiquette, Hillaire amd Anthony Peile",show,V,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,walanytja,walaɲca,Brolga,"Valiquette, Hillaire amd Anthony Peile",brolga,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,kiwili,kiwili,mosquito,"Valiquette, Hillaire amd Anthony Peile",mosquito,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,walany(pa),walaɲ(pa),calf,"Valiquette, Hillaire amd Anthony Peile",calf,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,walany(pa),walaɲ(pa),pelican,"Valiquette, Hillaire amd Anthony Peile",pelican,N,-20.51538798,128.041832,,,,
Kukatja,Wati,Pama-Nyungan,kux,kuka1246,C7,814,Kukatja,walarlpara,walaɭpaɹa,Possum,"Valiquette, Hillaire amd Anthony Peile",type of possum,Ncom,-20.51538798,128.041832,,,,
